price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
75,1,11,4,347,True,False,False,False,True,False
99,3,11,2,0,False,True,False,False,False,False
80,25,0,1,0,True,False,False,False,True,False
158,2,97,1,28,True,False,False,False,False,False
250,5,5,1,0,False,True,False,False,False,False
299,3,57,1,116,False,True,False,False,False,False
65,2,1,1,0,False,True,False,False,True,False
90,2,6,1,0,True,False,False,False,False,False
120,2,82,2,0,True,False,False,False,True,False
150,3,27,1,25,True,False,False,False,False,False
61,3,1,1,0,False,False,True,False,True,False
175,1,68,2,22,False,True,False,False,True,False
80,3,35,1,154,False,False,True,False,True,False
100,14,27,1,81,True,False,False,False,False,False
75,1,9,1,175,False,False,False,True,False,False
500,1,1,2,0,False,True,False,False,True,False
115,7,4,1,0,False,False,True,False,False,False
150,1,6,1,0,False,True,False,False,True,False
110,4,6,1,0,False,False,True,False,False,False
230,5,1,1,0,False,True,False,False,False,False
110,2,33,2,305,False,False,True,False,False,False
80,3,46,1,195,True,False,False,False,False,False
199,3,27,1,0,False,True,False,False,False,False
280,3,92,1,69,False,True,False,False,False,False
140,3,4,1,0,False,True,False,False,False,False
50,7,8,1,188,True,False,False,False,True,False
200,1,25,1,2,True,False,False,False,False,False
1095,2,24,1,240,True,False,False,False,False,False
56,1,58,11,16,True,False,False,False,True,False
80,1,27,1,95,False,False,True,False,True,False
154,3,0,1,0,True,False,False,False,False,False
63,7,0,1,0,True,False,False,False,True,False
99,3,39,9,91,True,False,False,False,False,False
199,3,5,9,72,True,False,False,False,False,False
69,20,3,1,0,False,True,False,False,True,False
65,1,35,2,130,True,False,False,False,True,False
82,7,0,1,0,False,True,False,False,False,False
249,1,7,6,177,True,False,False,False,False,False
220,2,6,2,0,False,True,False,False,False,False
95,5,3,1,20,True,False,False,False,False,False
34,3,7,1,71,True,False,False,False,True,False
190,5,24,1,215,True,False,False,False,False,False
85,1,10,2,0,False,True,False,False,True,False
38,30,43,6,193,True,False,False,False,True,False
58,3,1,1,0,False,True,False,False,True,False
179,2,117,1,235,False,True,False,False,False,False
40,1,56,4,164,False,False,True,False,True,False
45,7,34,1,36,True,False,False,False,True,False
150,4,7,1,0,False,True,False,False,False,False
200,30,2,31,359,False,True,False,False,False,False
125,3,5,1,0,False,True,False,False,False,False
50,3,30,3,220,False,False,True,False,True,False
70,1,172,3,0,False,True,False,False,True,False
88,1,1,1,0,False,True,False,False,True,False
370,4,0,1,0,False,True,False,False,False,False
100,3,0,1,125,False,True,False,False,True,False
122,1,4,1,0,False,True,False,False,False,False
50,2,17,1,89,True,False,False,False,True,False
60,3,28,1,248,False,False,True,False,False,True
60,1,163,3,61,False,True,False,False,True,False
53,2,9,1,357,True,False,False,False,True,False
75,5,3,3,11,False,True,False,False,True,False
129,3,24,9,74,True,False,False,False,False,False
250,7,10,1,5,True,False,False,False,False,False
98,3,4,2,0,False,True,False,False,True,False
99,3,10,2,0,False,True,False,False,False,False
120,3,11,1,6,False,False,True,False,False,False
120,1,141,1,231,False,True,False,False,True,False
89,1,0,1,0,False,False,True,False,True,False
40,1,73,4,51,False,False,False,False,True,False
89,1,2,4,359,True,False,False,False,True,False
49,2,59,1,24,False,False,True,False,False,False
60,3,26,1,47,True,False,False,False,True,False
500,7,26,1,214,False,True,False,False,False,False
75,2,71,4,358,False,False,False,False,True,False
169,30,0,87,362,False,True,False,False,False,False
120,3,41,1,4,False,True,False,False,False,False
165,4,12,1,0,True,False,False,False,False,False
72,3,4,2,0,False,True,False,False,True,False
120,3,32,1,3,False,True,False,False,False,False
275,3,20,2,35,True,False,False,False,False,False
130,2,95,1,117,False,False,True,False,False,False
90,4,8,1,179,False,False,False,True,False,False
105,4,20,1,358,False,False,False,True,False,False
190,30,5,25,181,False,True,False,False,False,False
82,2,3,1,0,False,True,False,False,False,False
69,5,5,1,166,True,False,False,False,True,False
99,3,2,1,0,False,True,False,False,True,False
100,2,97,1,30,True,False,False,False,False,False
121,9,21,1,179,True,False,False,False,False,False
95,1,7,3,342,True,False,False,False,True,False
389,1,107,3,64,True,False,False,False,False,False
75,1,12,2,0,False,True,False,False,True,False
150,2,4,2,4,True,False,False,False,False,False
35,1,6,1,0,True,False,False,False,True,False
150,3,1,1,0,False,False,False,True,False,False
190,30,6,25,190,False,True,False,False,False,False
199,4,7,9,89,True,False,False,False,False,False
35,1,21,1,284,False,False,False,False,True,False
75,1,16,1,342,False,False,True,False,True,False
40,10,1,1,0,False,False,True,False,True,False
99,2,17,2,0,False,True,False,False,True,False
75,2,8,1,0,True,False,False,False,True,False
40,2,101,8,279,False,False,True,False,True,False
91,1,3,3,0,True,False,False,False,True,False
55,30,3,3,0,True,False,False,False,True,False
120,2,1,2,0,False,True,False,False,True,False
69,15,25,1,29,False,True,False,False,True,False
333,30,66,1,210,False,True,False,False,False,False
50,2,74,1,246,False,False,True,False,True,False
60,3,105,2,90,False,False,True,False,True,False
150,2,2,1,309,False,False,True,False,False,False
150,1,4,1,0,True,False,False,False,False,False
89,1,14,1,364,True,False,False,False,True,False
115,1,78,1,343,False,False,True,False,False,False
100,7,3,3,324,False,False,True,False,False,False
76,7,2,3,0,False,True,False,False,True,False
110,2,5,1,0,True,False,False,False,False,False
60,5,4,1,0,True,False,False,False,True,False
40,1,1,1,226,False,False,True,False,True,False
49,3,36,1,0,False,False,True,False,True,False
200,1,13,1,0,False,True,False,False,False,False
65,3,9,2,0,False,True,False,False,False,False
199,3,0,2,0,False,True,False,False,False,False
80,2,8,1,0,False,False,True,False,True,False
50,1,4,1,0,False,False,True,False,True,False
78,3,60,1,291,False,False,True,False,True,False
65,1,87,2,254,True,False,False,False,True,False
55,3,58,2,298,True,False,False,False,True,False
63,3,50,1,315,False,True,False,False,True,False
43,2,65,6,364,False,False,True,False,True,False
140,2,54,1,0,False,True,False,False,True,False
72,2,35,2,129,False,False,False,False,False,False
199,4,63,2,61,False,False,True,False,False,False
90,2,55,3,110,True,False,False,False,True,False
55,1,86,4,248,False,False,True,False,True,False
120,3,2,2,0,True,False,False,False,False,False
135,14,0,1,0,False,True,False,False,False,False
80,2,64,3,116,True,False,False,False,True,False
154,4,5,1,27,False,True,False,False,True,False
175,7,2,1,0,False,True,False,False,False,False
50,20,3,1,2,True,False,False,False,True,False
125,1,131,1,220,False,True,False,False,False,False
174,3,17,1,65,False,True,False,False,True,False
40,1,4,1,0,True,False,False,False,True,False
45,3,33,4,325,False,False,False,False,True,False
100,5,0,2,0,False,True,False,False,True,False
50,2,31,1,0,True,False,False,False,True,False
115,1,92,1,33,True,False,False,False,False,False
130,1,35,4,361,False,True,False,False,False,False
63,3,14,2,257,False,False,True,False,False,False
130,2,0,1,0,True,False,False,False,False,False
275,2,86,1,137,False,True,False,False,False,False
130,3,40,1,275,False,True,False,False,False,False
154,3,2,1,0,False,True,False,False,False,False
43,2,153,1,14,True,False,False,False,True,False
225,3,1,1,87,True,False,False,False,False,True
60,3,2,2,165,True,False,False,False,True,False
60,4,3,1,0,False,False,True,False,True,False
150,2,5,3,102,True,False,False,False,True,False
169,1,11,1,0,True,False,False,False,False,False
83,1,42,1,348,True,False,False,False,False,False
40,1,59,4,354,False,False,True,False,True,False
75,2,2,1,0,False,False,True,False,True,False
89,2,8,1,0,True,False,False,False,False,False
68,30,11,5,332,True,False,False,False,False,False
200,30,5,4,280,False,True,False,False,False,False
144,1,11,1,0,True,False,False,False,False,False
75,2,2,2,0,False,True,False,False,True,False
150,2,6,1,4,True,False,False,False,False,False
105,3,29,1,75,False,True,False,False,True,False
350,30,2,4,332,False,True,False,False,False,False
150,28,3,5,312,True,False,False,False,False,False
98,1,106,5,123,False,False,True,False,True,False
122,28,7,5,226,True,False,False,False,False,False
450,2,5,1,0,True,False,False,False,False,False
185,2,98,1,103,False,True,False,False,True,False
359,3,0,1,0,False,True,False,False,True,False
39,1,178,2,327,False,False,True,False,True,False
65,2,72,3,98,False,False,True,False,True,False
60,1,100,3,311,False,False,True,False,True,False
170,3,62,2,280,True,False,False,False,False,False
60,5,11,1,0,True,False,False,False,True,False
50,1,310,2,23,False,False,True,False,False,False
206,5,0,1,0,False,True,False,False,False,False
222,30,1,50,365,False,True,False,False,False,False
175,30,3,50,342,False,True,False,False,False,False
90,1,81,1,35,True,False,False,False,False,False
196,2,93,1,154,True,False,False,False,False,False
170,30,1,87,278,False,True,False,False,False,False
70,3,91,2,75,False,False,True,False,True,False
899,3,5,1,161,False,True,False,False,False,False
78,1,74,5,88,False,False,True,False,True,False
399,3,1,1,0,False,True,False,False,False,False
95,2,2,2,0,True,False,False,False,False,False
70,2,6,1,0,False,False,True,False,True,False
60,2,9,3,72,True,False,False,False,True,False
45,2,31,5,0,True,False,False,False,True,False
120,2,48,1,227,True,False,False,False,False,False
37,2,25,3,306,False,False,False,True,True,False
125,4,4,1,0,True,False,False,False,False,False
50,1,61,2,9,True,False,False,False,True,False
75,2,1,1,0,True,False,False,False,False,False
80,30,2,8,311,False,True,False,False,False,False
60,1,9,1,0,True,False,False,False,True,False
68,3,34,2,253,False,True,False,False,True,False
300,5,5,3,31,True,False,False,False,False,False
89,1,5,4,317,False,False,True,False,True,False
53,1,0,1,0,True,False,False,False,True,False
62,2,95,8,327,False,False,True,False,True,False
100,3,50,1,96,True,False,False,False,False,False
300,3,19,1,12,False,True,False,False,False,False
83,1,85,2,0,True,False,False,False,False,False
118,2,119,1,87,False,False,True,False,False,False
92,6,48,1,43,True,False,False,False,True,False
99,1,114,1,255,True,False,False,False,False,False
124,2,9,1,0,True,False,False,False,False,False
45,1,12,5,133,False,False,True,False,True,False
147,2,64,1,72,False,True,False,False,False,False
75,2,1,1,72,True,False,False,False,False,False
99,2,54,1,267,False,False,True,False,False,False
120,1,2,1,0,False,False,True,False,False,False
47,5,5,2,0,True,False,False,False,True,False
157,3,70,1,223,True,False,False,False,False,False
80,7,5,9,206,True,False,False,False,True,False
69,1,7,3,0,True,False,False,False,True,False
250,2,58,1,312,True,False,False,False,False,False
175,2,25,1,64,False,True,False,False,False,False
45,2,21,1,280,False,False,False,False,True,False
80,2,18,1,0,False,True,False,False,False,False
217,3,24,1,14,True,False,False,False,False,False
129,2,25,1,0,False,True,False,False,False,False
199,1,34,1,0,False,True,False,False,False,False
119,3,0,1,0,False,False,False,False,True,False
195,2,4,1,0,True,False,False,False,False,False
80,1,0,2,0,False,True,False,False,True,False
126,2,45,1,0,False,True,False,False,False,False
100,2,0,1,0,True,False,False,False,False,False
59,2,34,5,0,True,False,False,False,True,False
51,7,2,1,0,False,True,False,False,True,False
250,2,0,1,260,True,False,False,False,True,False
150,1,2,1,177,True,False,False,False,True,False
800,30,29,2,0,True,False,False,False,False,False
140,1,13,1,54,False,True,False,False,True,False
95,5,1,2,0,True,False,False,False,True,False
600,2,41,1,174,False,True,False,False,False,False
40,3,23,1,0,False,True,False,False,True,False
85,1,115,5,76,False,False,True,False,True,False
150,3,18,1,4,False,True,False,False,False,False
60,30,2,2,0,True,False,False,False,True,False
40,6,4,1,0,True,False,False,False,True,False
69,1,16,1,0,False,True,False,False,True,False
300,2,0,1,89,False,True,False,False,False,False
149,3,2,1,0,True,False,False,False,False,False
120,1,89,1,149,False,True,False,False,True,False
40,9,2,1,0,True,False,False,False,True,False
270,7,0,1,0,False,True,False,False,False,False
200,3,14,1,10,False,True,False,False,False,False
50,3,28,1,93,True,False,False,False,True,False
290,14,0,1,341,False,True,False,False,False,False
100,2,115,1,323,True,False,False,False,False,False
250,3,1,1,133,True,False,False,False,False,False
45,3,58,3,97,False,False,True,False,True,False
85,5,6,2,5,True,False,False,False,False,False
300,1,139,1,265,False,True,False,False,False,False
35,1,3,1,0,False,False,True,False,True,False
55,7,0,1,0,False,True,False,False,True,False
225,2,113,2,67,True,False,False,False,False,False
78,4,5,1,82,True,False,False,False,False,False
49,2,58,3,311,True,False,False,False,True,False
130,30,4,20,332,False,True,False,False,False,False
115,5,4,1,3,True,False,False,False,False,False
59,3,2,1,0,True,False,False,False,True,False
32,1,5,2,0,True,False,False,False,True,False
45,2,10,2,34,True,False,False,False,True,False
70,2,2,2,0,True,False,False,False,True,False
99,3,2,3,311,True,False,False,False,False,False
105,3,71,1,285,False,False,True,False,False,False
160,5,2,1,0,False,False,True,False,False,False
114,1,1,1,0,False,True,False,False,False,False
120,1,104,1,90,False,False,True,False,False,False
55,7,19,2,151,True,False,False,False,True,False
160,2,1,1,0,False,False,True,False,True,False
110,2,31,1,4,True,False,False,False,False,False
60,4,2,2,13,False,True,False,False,True,False
130,30,4,20,310,False,True,False,False,False,False
115,1,94,1,7,False,True,False,False,False,True
85,2,5,2,0,True,False,False,False,True,False
55,1,61,7,57,False,False,True,False,True,False
55,1,63,2,30,True,False,False,False,True,False
150,2,6,1,0,True,False,False,False,True,False
110,1,1,2,365,True,False,False,False,True,False
164,2,85,1,0,False,True,False,False,False,False
42,2,1,1,0,False,False,True,False,True,False
325,5,47,1,310,False,True,False,False,False,False
140,3,6,1,0,False,True,False,False,False,False
75,10,1,1,0,False,False,True,False,False,False
66,2,14,4,180,True,False,False,False,True,False
66,2,29,4,170,True,False,False,False,True,False
95,1,35,2,15,False,True,False,False,True,False
115,1,179,2,326,False,True,False,False,True,False
60,7,0,1,0,False,True,False,False,True,False
800,7,0,3,365,False,False,False,True,False,False
200,3,41,1,1,True,False,False,False,False,False
112,7,0,1,0,False,False,True,False,True,False
84,1,89,3,356,False,False,True,False,True,False
62,1,144,3,0,False,False,True,False,True,False
35,1,5,1,0,True,False,False,False,True,False
62,1,129,3,354,False,False,True,False,True,False
115,5,1,1,0,False,False,True,False,False,False
155,3,13,1,285,False,False,False,False,False,False
165,3,1,1,0,True,False,False,False,False,False
60,3,6,2,0,True,False,False,False,True,False
400,2,7,1,14,True,False,False,False,False,False
